2023-11-19 09:34:26.316 | INFO     | daifu:<module>:34 - Program Begin
2023-11-19 09:34:38.333 | INFO     | __mp_main__:main_worker:284 - Program init end
2023-11-19 09:34:38.334 | INFO     | __mp_main__:main_worker:286 - Program start epoch 0
2023-11-19 09:34:38.349 | INFO     | __mp_main__:main_worker:284 - Program init end
2023-11-19 09:34:38.350 | INFO     | __mp_main__:main_worker:286 - Program start epoch 0
2023-11-19 09:34:38.396 | INFO     | __mp_main__:main_worker:284 - Program init end
2023-11-19 09:34:38.397 | INFO     | __mp_main__:main_worker:286 - Program start epoch 0
2023-11-19 09:34:38.421 | INFO     | __mp_main__:main_worker:284 - Program init end
2023-11-19 09:34:38.422 | INFO     | __mp_main__:main_worker:286 - Program start epoch 0
2023-11-19 09:34:43.164 | INFO     | __mp_main__:train:372 - Simulated Crash and Checkpoint-Retry at iteration 0, the process between epoch begin and this iteration should be repeated for recovery
2023-11-19 09:34:43.164 | INFO     | __mp_main__:train:372 - Simulated Crash and Checkpoint-Retry at iteration 0, the process between epoch begin and this iteration should be repeated for recovery
2023-11-19 09:34:43.165 | INFO     | __mp_main__:train:372 - Simulated Crash and Checkpoint-Retry at iteration 0, the process between epoch begin and this iteration should be repeated for recovery
2023-11-19 09:34:43.165 | INFO     | __mp_main__:train:372 - Simulated Crash and Checkpoint-Retry at iteration 0, the process between epoch begin and this iteration should be repeated for recovery
2023-11-19 09:36:30.086 | INFO     | __mp_main__:train:372 - Simulated Crash and Checkpoint-Retry at iteration 50, the process between epoch begin and this iteration should be repeated for recovery
2023-11-19 09:36:30.086 | INFO     | __mp_main__:train:372 - Simulated Crash and Checkpoint-Retry at iteration 50, the process between epoch begin and this iteration should be repeated for recovery
2023-11-19 09:36:30.086 | INFO     | __mp_main__:train:372 - Simulated Crash and Checkpoint-Retry at iteration 50, the process between epoch begin and this iteration should be repeated for recovery
2023-11-19 09:36:30.086 | INFO     | __mp_main__:train:372 - Simulated Crash and Checkpoint-Retry at iteration 50, the process between epoch begin and this iteration should be repeated for recovery
