2023-11-22 04:40:10.272 | INFO     | daifu:<module>:34 - Program Begin
2023-11-22 04:40:30.901 | INFO     | __mp_main__:main_worker:284 - Program init end
2023-11-22 04:40:30.902 | INFO     | __mp_main__:main_worker:286 - Program start epoch 0
2023-11-22 04:40:30.940 | INFO     | __mp_main__:main_worker:284 - Program init end
2023-11-22 04:40:30.941 | INFO     | __mp_main__:main_worker:286 - Program start epoch 0
2023-11-22 04:40:31.011 | INFO     | __mp_main__:main_worker:284 - Program init end
2023-11-22 04:40:31.011 | INFO     | __mp_main__:main_worker:286 - Program start epoch 0
2023-11-22 04:40:31.035 | INFO     | __mp_main__:main_worker:284 - Program init end
2023-11-22 04:40:31.035 | INFO     | __mp_main__:main_worker:286 - Program start epoch 0
2023-11-22 04:40:34.862 | INFO     | __mp_main__:train:372 - Simulated Crash and Checkpoint-Retry at iteration 0, the process between epoch begin and this iteration should be repeated for recovery
2023-11-22 04:40:34.862 | INFO     | __mp_main__:train:372 - Simulated Crash and Checkpoint-Retry at iteration 0, the process between epoch begin and this iteration should be repeated for recovery
2023-11-22 04:40:34.862 | INFO     | __mp_main__:train:372 - Simulated Crash and Checkpoint-Retry at iteration 0, the process between epoch begin and this iteration should be repeated for recovery
2023-11-22 04:40:34.862 | INFO     | __mp_main__:train:372 - Simulated Crash and Checkpoint-Retry at iteration 0, the process between epoch begin and this iteration should be repeated for recovery
2023-11-22 04:41:11.028 | INFO     | __mp_main__:train:372 - Simulated Crash and Checkpoint-Retry at iteration 50, the process between epoch begin and this iteration should be repeated for recovery
2023-11-22 04:41:11.028 | INFO     | __mp_main__:train:372 - Simulated Crash and Checkpoint-Retry at iteration 50, the process between epoch begin and this iteration should be repeated for recovery
2023-11-22 04:41:11.028 | INFO     | __mp_main__:train:372 - Simulated Crash and Checkpoint-Retry at iteration 50, the process between epoch begin and this iteration should be repeated for recovery
2023-11-22 04:41:11.028 | INFO     | __mp_main__:train:372 - Simulated Crash and Checkpoint-Retry at iteration 50, the process between epoch begin and this iteration should be repeated for recovery
2023-11-22 04:41:47.320 | INFO     | __mp_main__:train:372 - Simulated Crash and Checkpoint-Retry at iteration 100, the process between epoch begin and this iteration should be repeated for recovery
2023-11-22 04:41:47.320 | INFO     | __mp_main__:train:372 - Simulated Crash and Checkpoint-Retry at iteration 100, the process between epoch begin and this iteration should be repeated for recovery
2023-11-22 04:41:47.320 | INFO     | __mp_main__:train:372 - Simulated Crash and Checkpoint-Retry at iteration 100, the process between epoch begin and this iteration should be repeated for recovery
